DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1993.2	0.00657534	-3.58358294	0.00707491	0.00555390	0.00557421	0.00102144	0.00152102	-3.56136613	0.00824591	0.00423752	-0.00091133
1993.3	0.03145409	-3.59980687	0.00706498	0.00483815	0.00270781	0.02661595	0.00222684	-3.58972214	0.00744224	0.01191070	0.00315720
1993.4	0.01971439	-3.60958780	0.00746209	0.00481194	0.00623728	0.01490245	0.00265015	-3.58358294	0.00707491	0.00555390	0.00557421
1994.1	-0.03959046	-3.49885431	0.00695575	0.00955496	0.00476042	-0.04914542	-0.00259921	-3.59980687	0.00706498	0.00483815	0.00270781
1994.2	-0.00153017	-3.38889339	0.00731319	0.00541844	0.00281599	-0.00694861	0.00189475	-3.60958780	0.00746209	0.00481194	0.00623728
1994.3	0.04855490	-3.42756189	0.00896965	0.00941647	0.00275096	0.03913843	-0.00044682	-3.49885431	0.00695575	0.00955496	0.00476042
1994.4	-0.01013115	-3.37681701	0.01007904	0.00200613	0.00344205	-0.01213727	0.00807291	-3.38889339	0.00731319	0.00541844	0.00281599
1995.1	0.08563076	-3.49773031	0.01193845	0.01129078	0.00433582	0.07433997	0.00064767	-3.42756189	0.00896965	0.00941647	0.00275096
1995.2	0.07991501	-3.65038978	0.01272865	0.00724058	0.00147946	0.07267443	0.00548806	-3.37681701	0.01007904	0.00200613	0.00344205
1995.3	0.07920020	-3.67873112	0.01448459	0.00457898	0.00167740	0.07462122	0.00990561	-3.49773031	0.01193845	0.01129078	0.00433582
1995.4	0.05330662	-3.72268446	0.01346889	0.00195642	0.00559003	0.05135020	0.01151247	-3.65038978	0.01272865	0.00724058	0.00147946
1996.1	0.05665882	-3.73067021	0.01376483	0.01423037	0.00487065	0.04242845	-0.00046554	-3.67873112	0.01448459	0.00457898	0.00167740
1996.2	0.03637993	-3.75016631	0.01210642	0.00640151	-0.00053455	0.02997841	0.00570491	-3.72268446	0.01346889	0.00195642	0.00559003
1996.3	0.02689755	-3.77183707	0.01278789	0.00699654	0.00531895	0.01990101	0.00579134	-3.73067021	0.01376483	0.01423037	0.00487065
1996.4	0.06984962	-3.81794895	0.01296558	0.00758422	0.00826333	0.06226540	0.00538136	-3.75016631	0.01210642	0.00640151	-0.00053455
1997.1	0.01777715	-3.85072238	0.01290635	0.00879162	0.00184777	0.00898554	0.00411474	-3.77183707	0.01278789	0.00699654	0.00531895
1997.2	0.15047038	-3.98615125	0.01208666	0.00187126	0.00942925	0.14859912	0.01021540	-3.81794895	0.01296558	0.00758422	0.00826333
1997.3	0.07960283	-4.04596357	0.01229412	0.00559812	0.00503218	0.07400471	0.00669600	-3.85072238	0.01290635	0.00879162	0.00184777
1997.4	0.03013918	-4.05952647	0.01289648	0.00062038	0.00826803	0.02951880	0.01227611	-3.98615125	0.01208666	0.00187126	0.00942925
1998.1	0.11816281	-4.16489208	0.01228424	0.00556351	0.01101959	0.11259930	0.00672073	-4.04596357	0.01229412	0.00559812	0.00503218
1998.2	0.01538537	-4.15498388	0.01251140	0.00491920	0.00697991	0.01046617	0.00759220	-4.05952647	0.01289648	0.00062038	0.00826803
1998.3	-0.13733501	-4.00088706	0.01210642	0.00367553	0.00397528	-0.14101054	0.00843089	-4.16489208	0.01228424	0.00556351	0.01101959
1998.4	0.17686518	-4.17057025	0.01174081	0.00183271	0.01225842	0.17503247	0.00990809	-4.15498388	0.01251140	0.00491920	0.00697991
